gene	logFC
TRINITY_DN115726_c0_g4_i1	1.29860781554135
TRINITY_DN117646_c0_g2_i1	1.83662494473162
TRINITY_DN96081_c0_g2_i2	1.61292987299847
TRINITY_DN132765_c1_g1_i7	3.34428823590235
TRINITY_DN117550_c0_g1_i1	1.01786712142605
TRINITY_DN129733_c3_g5_i1	2.10214923338824
TRINITY_DN131154_c3_g9_i2	1.02680145652318
TRINITY_DN116365_c0_g1_i1	3.61286058417677
TRINITY_DN106665_c0_g1_i1	3.00285344460848
TRINITY_DN93756_c0_g1_i1	8.43349479502351
TRINITY_DN135643_c7_g7_i1	1.05908864420866
TRINITY_DN128095_c4_g3_i3	2.15462729699485
TRINITY_DN134822_c0_g1_i1	1.44606768874796
TRINITY_DN131466_c7_g1_i2	2.39199516291508
TRINITY_DN134021_c2_g1_i2	2.68624031135196
TRINITY_DN116138_c0_g2_i2	4.05747377214393
TRINITY_DN119076_c0_g1_i1	5.86763307313885
TRINITY_DN123558_c0_g1_i1	1.3058093886504
TRINITY_DN126145_c3_g1_i2	0.813189600024992
TRINITY_DN134106_c0_g2_i4	0.563184929145473
TRINITY_DN122443_c0_g1_i3	3.4647988587941
TRINITY_DN133493_c4_g7_i2	0.998073386835744
TRINITY_DN109305_c0_g2_i2	3.30594033638782
TRINITY_DN113301_c1_g1_i1	1.0976413841989
TRINITY_DN136412_c0_g7_i1	2.41755863422291
TRINITY_DN132119_c0_g1_i1	1.17212218576915
TRINITY_DN123670_c2_g1_i1	3.29982192116649
TRINITY_DN117036_c0_g1_i1	2.59858880828272
TRINITY_DN121505_c1_g3_i1	1.51552291500304
TRINITY_DN132560_c1_g7_i1	3.95005835003738
TRINITY_DN125090_c0_g1_i3	1.49562224761559
TRINITY_DN131220_c7_g1_i1	1.14826749214718
TRINITY_DN122524_c0_g1_i1	0.875822717443291
TRINITY_DN128884_c3_g1_i1	1.40528212618795
TRINITY_DN125819_c0_g3_i2	3.98657041223429
TRINITY_DN109972_c0_g1_i1	1.87745007654873
TRINITY_DN122025_c0_g1_i3	1.24734197317675
TRINITY_DN133320_c2_g1_i1	0.612585393119677
TRINITY_DN124558_c3_g2_i6	0.699162742460352
TRINITY_DN129658_c2_g4_i1	0.976381948297829
TRINITY_DN93238_c0_g1_i1	2.63064740965973
TRINITY_DN124755_c3_g2_i1	1.2993363800549
TRINITY_DN124934_c0_g2_i1	4.0024321344503
TRINITY_DN126719_c0_g1_i3	5.46311771683441
