gene	FDR
TRINITY_DN131408_c1_g3_i2	0.999997554594464
TRINITY_DN135495_c0_g4_i4	0.999997554594464
TRINITY_DN131528_c2_g1_i1	0.999997554594464
TRINITY_DN126312_c0_g1_i4	0.999997554594464
TRINITY_DN133310_c0_g2_i1	0.999997554594464
TRINITY_DN126328_c0_g2_i1	0.999997554594464
TRINITY_DN136320_c0_g1_i1	0.999997554594464
TRINITY_DN125015_c6_g1_i1	0.999997554594464
TRINITY_DN127376_c0_g1_i1	0.999997554594464
TRINITY_DN127901_c0_g2_i1	0.999997554594464
TRINITY_DN125214_c0_g1_i1	0.999997554594464
TRINITY_DN136216_c2_g1_i1	0.999997554594464
TRINITY_DN115599_c0_g1_i1	0.999997554594464
TRINITY_DN119931_c0_g1_i1	0.999997554594464
TRINITY_DN128516_c1_g3_i2	0.999997554594464
TRINITY_DN110146_c0_g1_i3	0.999997554594464
TRINITY_DN93335_c0_g2_i1	0.999997554594464
TRINITY_DN116988_c0_g1_i1	0.999997554594464
TRINITY_DN125389_c0_g2_i1	0.999997554594464
TRINITY_DN135536_c0_g5_i3	0.999997554594464
TRINITY_DN121040_c0_g3_i2	0.999997554594464
TRINITY_DN44213_c0_g1_i1	0.999997554594464
TRINITY_DN136027_c5_g1_i1	0.999997554594464
TRINITY_DN136232_c2_g1_i2	0.999997554594464
TRINITY_DN130370_c3_g3_i3	0.999997554594464
TRINITY_DN112907_c0_g2_i1	0.999997554594464
TRINITY_DN121419_c0_g1_i2	0.999997554594464
TRINITY_DN128639_c1_g5_i1	0.999997554594464
TRINITY_DN116944_c0_g1_i1	0.999997554594464
TRINITY_DN120724_c0_g1_i1	0.999997554594464
TRINITY_DN126177_c8_g2_i3	0.999997554594464
TRINITY_DN136324_c5_g3_i1	0.999997554594464
TRINITY_DN133534_c2_g9_i5	0.999997554594464
TRINITY_DN130167_c0_g1_i1	0.999997554594464
TRINITY_DN136717_c7_g2_i2	0.999997554594464
TRINITY_DN134008_c0_g3_i1	0.999997554594464
TRINITY_DN124216_c1_g3_i9	0.999997554594464
TRINITY_DN140959_c0_g1_i1	0.999997554594464
TRINITY_DN123066_c0_g1_i1	0.999997554594464
TRINITY_DN133488_c1_g1_i1	0.999997554594464
TRINITY_DN116991_c0_g2_i1	0.999997554594464
