Log2RPKM	Sex	bias
-2.41800662166667	"meanmale"	"female"
4.40991752166667	"meanmale"	"female"
-3.40072642333333	"meanmale"	"female"
2.596564325	"meanmale"	"female"
3.33292722733333	"meanmale"	"female"
3.415126379	"meanmale"	"female"
4.36293657933333	"meanmale"	"female"
5.115211634	"meanmale"	"female"
1.20897412433333	"meanmale"	"female"
-1.53467100233333	"meanmale"	"female"
3.52789829266667	"meanmale"	"female"
2.997503005	"meanmale"	"female"
2.01422907566667	"meanmale"	"female"
2.90655367766667	"meanmale"	"female"
0.0868459193333333	"meanmale"	"female"
0.215763555666667	"meanmale"	"female"
0.385103856	"meanmale"	"female"
1.138364591	"meanmale"	"female"
2.377916754	"meanmale"	"female"
2.89004820933333	"meanmale"	"female"
-0.494793079	"meanmale"	"female"
4.00717741866667	"meanmale"	"female"
2.68208076333333	"meanmale"	"female"
2.09592936333333	"meanmale"	"female"
3.84992110433333	"meanmale"	"female"
2.212403022	"meanmale"	"female"
5.79258709733333	"meanmale"	"female"
4.55342270933333	"meanmale"	"female"
6.033128654	"meanmale"	"female"
0.321976205666667	"meanmale"	"female"
3.917708503	"meanmale"	"female"
5.642891571	"meanmale"	"female"
-0.430658225	"meanmale"	"female"
-1.32140187466667	"meanmale"	"female"
2.739894908	"meanmale"	"female"
-1.360333042	"meanmale"	"female"
2.21519943866667	"meanmale"	"female"
2.77552837366667	"meanmale"	"female"
-0.226808835	"meanmale"	"female"
4.597692741	"meanmale"	"female"
1.38868144166667	"meanmale"	"female"
3.39809674666667	"meanmale"	"female"
-0.372691288333333	"meanmale"	"female"
1.48768445333333	"meanmale"	"female"
5.38124239966667	"meanmale"	"female"
-0.0147313846666667	"meanmale"	"female"
2.720616899	"meanmale"	"female"
2.26719275033333	"meanmale"	"female"
4.63382330433333	"meanmale"	"female"
4.179356054	"meanmale"	"female"
5.18113048766667	"meanmale"	"female"
3.509069229	"meanmale"	"female"
2.64048577266667	"meanmale"	"female"
2.66114078466667	"meanmale"	"female"
0.455848342	"meanmale"	"female"
3.56199856133333	"meanmale"	"female"
0.648526613666667	"meanmale"	"female"
2.72810764966667	"meanmale"	"female"
1.38123828333333	"meanmale"	"female"
4.651643553	"meanmale"	"female"
4.320325399	"meanmale"	"female"
3.879675343	"meanmale"	"female"
5.349058568	"meanmale"	"female"
1.588138889	"meanmale"	"female"
7.13459735466667	"meanmale"	"female"
2.82379947833333	"meanmale"	"female"
2.26463000933333	"meanmale"	"female"
4.52412202433333	"meanmale"	"female"
-3.01500837233333	"meanmale"	"female"
2.15463059766667	"meanmale"	"female"
7.09384734166667	"meanmale"	"female"
3.17948105366667	"meanmale"	"female"
0.909096959666667	"meanmale"	"female"
1.44122399766667	"meanmale"	"female"
0.649082667	"meanmale"	"female"
3.93683972966667	"meanmale"	"female"
4.641070461	"meanmale"	"female"
-2.61148342933333	"meanmale"	"female"
-1.048073629	"meanmale"	"female"
-1.24445355766667	"meanmale"	"female"
3.731428181	"meanmale"	"female"
1.08239929633333	"meanmale"	"female"
3.92278531633333	"meanmale"	"female"
4.48798891366667	"meanmale"	"female"
4.157034494	"meanmale"	"female"
3.14684672666667	"meanmale"	"female"
1.585543437	"meanmale"	"female"
3.46506449533333	"meanmale"	"female"
1.30276967333333	"meanmale"	"female"
-3.180008522	"meanmale"	"female"
4.91429348666667	"meanmale"	"female"
2.939312428	"meanmale"	"female"
0.505535201666667	"meanmale"	"female"
4.29631047266667	"meanmale"	"female"
4.52978880766667	"meanmale"	"female"
4.351528389	"meanmale"	"female"
4.044449784	"meanmale"	"female"
3.75961370166667	"meanmale"	"female"
5.338292702	"meanmale"	"female"
2.54805566833333	"meanmale"	"female"
4.185525807	"meanmale"	"female"
-1.58129851233333	"meanmale"	"female"
4.883584881	"meanmale"	"female"
0.743477919666667	"meanmale"	"female"
-0.311099059666667	"meanmale"	"female"
3.09777779533333	"meanmale"	"female"
-3.39112618933333	"meanmale"	"female"
2.53275816433333	"meanmale"	"female"
3.917761567	"meanmale"	"female"
2.396680146	"meanmale"	"female"
1.47619320066667	"meanmale"	"female"
0.500361069	"meanmale"	"female"
-0.623403026666667	"meanmale"	"female"
0.449918344666667	"meanmale"	"female"
-1.42148918566667	"meanmale"	"female"
1.104393786	"meanmale"	"female"
1.66188362133333	"meanmale"	"female"
3.33999697433333	"meanmale"	"female"
2.40327487	"meanmale"	"female"
1.53828629533333	"meanmale"	"female"
4.12455611966667	"meanmale"	"female"
1.90302952733333	"meanmale"	"female"
-2.83987699066667	"meanmale"	"female"
4.77993819966667	"meanmale"	"female"
0.382203489	"meanmale"	"female"
1.248073323	"meanmale"	"female"
0.652659559333333	"meanmale"	"female"
0.418445637333333	"meanmale"	"female"
3.06543726633333	"meanmale"	"female"
3.11643679633333	"meanmale"	"female"
3.721582471	"meanmale"	"female"
3.17166185	"meanmale"	"female"
-0.394333021333333	"meanmale"	"female"
-1.496151714	"meanmale"	"female"
4.00182909333333	"meanmale"	"female"
2.37250359066667	"meanmale"	"female"
-0.978922762666667	"meanmale"	"female"
-3.566257571	"meanmale"	"female"
4.43096364266667	"meanmale"	"female"
3.78631042433333	"meanmale"	"female"
0.399825375666667	"meanmale"	"female"
3.591343857	"meanmale"	"female"
-0.601571077	"meanmale"	"female"
3.083984251	"meanmale"	"female"
3.80746702866667	"meanmale"	"female"
0.012013778	"meanmale"	"female"
-0.33171477	"meanmale"	"female"
1.13271061466667	"meanmale"	"female"
3.20634106833333	"meanmale"	"female"
-1.784803494	"meanmale"	"female"
-0.053175781	"meanmale"	"female"
0.0620835803333334	"meanmale"	"female"
-1.006982166	"meanmale"	"female"
0.120564032	"meanmale"	"female"
2.213220989	"meanmale"	"female"
0.585294610333333	"meanmale"	"female"
4.80176663866667	"meanmale"	"female"
5.39693578633333	"meanmale"	"female"
3.452988163	"meanmale"	"female"
1.661799357	"meanmale"	"female"
4.42336773233333	"meanmale"	"female"
0.409342446	"meanmale"	"female"
4.72090351766667	"meanmale"	"female"
4.22287532833333	"meanmale"	"female"
-0.753943089666667	"meanmale"	"female"
3.48446185133333	"meanmale"	"female"
-0.330369270666667	"meanmale"	"female"
-3.01500837233333	"meanmale"	"female"
-0.010422608	"meanmale"	"female"
2.48890752566667	"meanmale"	"female"
2.64816590966667	"meanmale"	"female"
2.51360931766667	"meanmale"	"female"
-0.0136327693333333	"meanmale"	"female"
3.775438264	"meanmale"	"female"
-0.165552632333333	"meanmale"	"female"
-0.348926281	"meanmale"	"female"
4.90872314833333	"meanmale"	"female"
2.31908076333333	"meanmale"	"female"
-1.18249598266667	"meanmale"	"female"
3.17825123033333	"meanmale"	"female"
-3.566257571	"meanmale"	"female"
5.52909579766667	"meanmale"	"female"
4.45116518566667	"meanmale"	"female"
0.803487660333333	"meanmale"	"female"
-2.44830254233333	"meanmale"	"female"
3.67441603333333	"meanmale"	"female"
2.13862931733333	"meanmale"	"female"
0.529153455666667	"meanmale"	"female"
2.53869340733333	"meanmale"	"female"
1.79554385566667	"meanmale"	"female"
0.138569193666667	"meanmale"	"female"
4.726120143	"meanmale"	"female"
2.70187232466667	"meanmale"	"female"
0.424716952	"meanmale"	"female"
1.779739793	"meanmale"	"female"
1.39389187233333	"meanmale"	"female"
-0.065975518	"meanmale"	"female"
