"1"	-1.42197130792025	"G46"
"2"	-1.98891847350203	"G46"
"3"	-1.34410700731881	"G46"
"4"	-1.37211153624553	"G46"
"5"	1.13427444054746	"G46"
"6"	1.28813064370315	"G46"
"7"	-1.48485046061959	"G46"
"8"	-2.13822780493066	"G46"
"9"	-4.73466241027949	"G46"
"10"	-1.61194478249316	"G46"
"11"	-2.68655323607925	"G46"
"12"	-11.4871778890562	"G46"
"13"	-1.4613815063701	"G46"
"14"	-1.90376679745655	"G46"
"15"	-2.35913022061058	"G46"
"16"	-0.861786076100322	"G46"
"17"	-1.61705732061863	"G46"
"18"	1.10923634715466	"G46"
"19"	-3.00470122213382	"G46"
"20"	2.48706981541447	"G46"
"21"	1.72901903410005	"G46"
"22"	-1.04627218420676	"G46"
"23"	-4.27543145322227	"G46"
"24"	-2.15619529476752	"G46"
"25"	-1.0991928476657	"G46"
"26"	-0.79885344532861	"G46"
"27"	-1.4733758740606	"G46"
"28"	-1.08623555999724	"G46"
"29"	-2.96832991865046	"G46"
"30"	-3.88445461443323	"G46"
"31"	-2.48481871040385	"G46"
"32"	-1.8039849607158	"G46"
"33"	-2.51094390869432	"G46"
"34"	1.22578158918839	"G46"
"35"	-5.20210188444168	"G46"
"36"	-6.94224786805194	"G46"
"37"	-2.26359730758029	"G46"
"38"	-14.8855152388637	"G46"
"39"	-11.94937371692	"G46"
"40"	1.92863825601072	"G46"
"41"	-0.831793211192849	"G46"
"42"	1.95895045828886	"G46"
"43"	-1.20384928200369	"G46"
"44"	-2.40966663777294	"G46"
"45"	-1.95158913696037	"G46"
"46"	-1.37177216330253	"G46"
"47"	-1.15235709254299	"G46"
"48"	-1.72940990165343	"G46"
"49"	-5.01153916041235	"G46"
"50"	-3.80795739676963	"G46"
"51"	-3.26897309640842	"G46"
"52"	-3.25910365150076	"G46"
"53"	-14.0437608955968	"G46"
"54"	-1.73462714277849	"G46"
"55"	2.50868492103981	"G46"
"56"	-3.89194386830345	"G46"
"57"	-1.05812134712162	"G46"
"58"	-1.13101807410279	"G46"
"59"	-13.098394221919	"G46"
"60"	-1.64424708806446	"G46"
"61"	-3.47669174662275	"G46"
"62"	-1.9025290326327	"G46"
"63"	-2.31614651740891	"G46"
"64"	-2.07158079878702	"G46"
"65"	-6.64626887573701	"G46"
"66"	-3.10317356093948	"G46"
"67"	-10.2413100234645	"G46"
"68"	-1.24876974963973	"G46"
"69"	-1.03559319868169	"G46"
"70"	1.44091201298769	"G46"
"71"	1.76219501956278	"G46"
"72"	-1.07516099001718	"G46"
"73"	-3.68161961940845	"G46"
"74"	-1.06767978925637	"G46"
"75"	-1.09542243277369	"G46"
"76"	-1.07040022094633	"G46"
"77"	-2.55581609111652	"G46"
"78"	-1.92978695971513	"G46"
"79"	-3.09608506435303	"G46"
"80"	1.17856041083417	"G46"
"81"	-2.2538102552251	"G46"
"82"	-2.09904687508521	"G46"
"83"	-1.46449614928148	"G46"
"84"	-1.68479092984955	"G46"
"85"	-1.6628656356269	"G46"
"86"	-1.53280067281639	"G46"
"87"	-2.07606560184982	"G46"
"88"	1.04059421474641	"G46"
"89"	0.877597569351559	"G46"
"90"	-1.74282992778098	"G46"
"91"	-1.61299025545412	"G46"
"92"	1.13388254692755	"G46"
"93"	0.914442203303314	"G46"
"94"	-1.85733419962377	"G46"
"95"	-4.07197254831452	"G46"
"96"	-1.24951212234278	"G46"
"97"	-3.13702926524238	"G46"
"98"	-1.54354726575643	"G46"
"99"	-6.58744452828709	"G46"
"100"	-1.26576735466908	"G46"
"101"	-4.70399296733247	"G46"
"102"	-5.00887193389425	"G46"
"103"	-10.8407925945715	"G46"
"104"	-11.8114153200678	"G46"
"105"	-1.79283082054603	"G46"
"106"	8.40300437834018	"G46"
"107"	-0.927225453526169	"G46"
"108"	1.5082916422656	"G46"
"109"	-1.58237086695391	"G46"
"110"	2.09267347431533	"G46"
"111"	-1.29902720584553	"G46"
"112"	1.0662163309422	"G46"
"113"	1.1890746941079	"G46"
"114"	-1.94005889790202	"G46"
"115"	1.31267538689177	"G46"
"116"	1.55763103754266	"G46"
"117"	-2.39017288572154	"G46"
"118"	-0.878224507313177	"G46"
"119"	-1.73988421732526	"G46"
"120"	-1.86273500583296	"G46"
"121"	-2.02492501189432	"G46"
"122"	-1.07469057745418	"G46"
"123"	-6.07982190033035	"G46"
"124"	-1.87885731709218	"G46"
"125"	-1.8298495983786	"G46"
"126"	-1.55319459136178	"G46"
"127"	4.32192275372448	"G46"
"128"	-0.954731694467054	"G46"
"129"	4.02375775945076	"G46"
"130"	-1.20303032076055	"G46"
"131"	-2.1594906179535	"G46"
"132"	-0.867145722082334	"G46"
"133"	-3.16864273635259	"G46"
"134"	-1.32087302755478	"G46"
"135"	-1.16468087990932	"G46"
"136"	-2.61837410212697	"G46"
"137"	-1.20307847537951	"G46"
"138"	-1.56089349440996	"G46"
"139"	-1.34294194122377	"G46"
"140"	-1.40599450609246	"G46"
"141"	-2.31641788463936	"G46"
"142"	1.52931413002904	"G46"
"143"	-1.47530654644268	"G46"
"144"	-2.06301798744837	"G46"
"145"	-1.12239531048792	"G46"
"146"	-1.16088147482175	"G46"
"147"	-0.758620772098556	"G46"
"148"	-1.30874113695488	"G46"
"149"	-1.40092391199554	"G46"
"150"	-5.77614501670101	"G46"
"151"	-0.80916367375373	"G46"
"152"	1.95084137717917	"G46"
"153"	2.25495040946216	"G46"
"154"	1.84210928865073	"G46"
"155"	-8.94088020535503	"G46"
"156"	-1.26167740898151	"G46"
"157"	-1.5924684628288	"G46"
