gene	FDR	logFC
TRINITY_DN126421_c2_g1_i1	0.999859762003075	-0.128234303873004
TRINITY_DN127387_c0_g1_i2	0.999859762003075	-0.227414950808453
TRINITY_DN131026_c3_g5_i2	0.999859762003075	0.141541412068745
TRINITY_DN129065_c4_g6_i1	0.999859762003075	-0.521364907376038
TRINITY_DN127022_c2_g2_i2	0.999859762003075	-0.0539837528612809
TRINITY_DN96901_c0_g1_i1	0.999859762003075	-0.161401138638963
TRINITY_DN130180_c1_g7_i9	0.999859762003075	0.216874538339298
TRINITY_DN120448_c1_g1_i3	0.527613927404627	1.37710239715882
TRINITY_DN128780_c0_g1_i1	0.999859762003075	0.0273130529161383
TRINITY_DN114358_c0_g2_i1	0.999859762003075	0.379634197308832
TRINITY_DN133551_c0_g1_i1	0.999859762003075	0.0308142434385683
TRINITY_DN129746_c0_g2_i1	0.999859762003075	0.0862463567225035
TRINITY_DN127265_c3_g3_i2	0.999859762003075	-0.16891614517857
TRINITY_DN2318_c0_g1_i1	0.999859762003075	-0.0826626922547928
TRINITY_DN131463_c0_g1_i2	0.999859762003075	-0.01799319925635
TRINITY_DN113938_c0_g1_i1	0.999859762003075	1.48194333486303
TRINITY_DN133707_c3_g2_i2	0.999859762003075	0.0197612410510295
TRINITY_DN121351_c0_g1_i1	0.999859762003075	-0.0979434279104238
TRINITY_DN123695_c0_g4_i2	0.999859762003075	0.208398421089464
TRINITY_DN122714_c15_g1_i1	0.999859762003075	-0.0613053379326689
TRINITY_DN102078_c0_g1_i1	0.999859762003075	0.103559611713303
TRINITY_DN130934_c0_g1_i1	0.999859762003075	0.675741579806587
TRINITY_DN123711_c0_g1_i1	0.999859762003075	-0.144566631123375
TRINITY_DN136537_c1_g1_i1	0.999859762003075	-0.000278227848940964
TRINITY_DN71418_c0_g2_i1	0.999859762003075	-0.639686683216523
TRINITY_DN124189_c0_g5_i1	0.999859762003075	0.362574351046732
TRINITY_DN133161_c1_g1_i12	0.999859762003075	0.377974598917288
TRINITY_DN46159_c0_g1_i1	0.999859762003075	0.551218016182543
TRINITY_DN132574_c2_g1_i2	0.999859762003075	0.0530305766671822
TRINITY_DN135785_c0_g4_i1	0.999859762003075	-0.733199654883216
TRINITY_DN9782_c0_g1_i1	0.999859762003075	-0.249447918951521
TRINITY_DN113011_c0_g3_i1	0.999859762003075	0.654660841268103
TRINITY_DN136374_c5_g4_i2	0.999859762003075	0.279863835696523
TRINITY_DN111143_c0_g1_i2	0.999859762003075	0.587362951550897
TRINITY_DN74683_c0_g1_i1	0.999859762003075	0.235174172468251
TRINITY_DN125487_c0_g2_i2	0.999859762003075	-0.114400757384879
TRINITY_DN132552_c1_g1_i4	0.999859762003075	0.478166865606407
TRINITY_DN124078_c1_g4_i1	0.999859762003075	0.617324892643291
TRINITY_DN171213_c0_g1_i1	0.999859762003075	-0.227936001207344
TRINITY_DN118942_c0_g9_i1	0.999859762003075	-0.504866215210017
TRINITY_DN115577_c1_g1_i1	0.999859762003075	-0.103099014212134
TRINITY_DN135087_c10_g6_i1	0.999859762003075	0.0997850981618365
TRINITY_DN130950_c1_g1_i4	0.999859762003075	-0.00403983412877766
TRINITY_DN129483_c3_g3_i1	0.999859762003075	-0.273961966741515
TRINITY_DN127771_c1_g4_i4	0.999859762003075	-0.172513819820263
TRINITY_DN111029_c0_g1_i3	0.999859762003075	-0.596531393999535
TRINITY_DN129483_c3_g2_i2	0.999859762003075	-0.279261697800962
TRINITY_DN134572_c0_g3_i1	0.999859762003075	-0.108734760000766
TRINITY_DN209657_c0_g1_i1	0.999859762003075	0.0277449787339129
TRINITY_DN121352_c2_g1_i1	0.999859762003075	-0.0553743365208248
TRINITY_DN70496_c1_g1_i1	0.999859762003075	0.0892441591737338
TRINITY_DN135749_c3_g3_i1	0.999859762003075	0.306871677958815
TRINITY_DN120255_c1_g1_i1	0.999859762003075	0.501045693087402
TRINITY_DN135832_c0_g1_i5	0.999859762003075	0.0451077950166432
TRINITY_DN110172_c1_g1_i1	0.999859762003075	-0.0508736546758309
TRINITY_DN125035_c3_g2_i1	0.999859762003075	0.819135035368054
TRINITY_DN127013_c6_g1_i2	0.999859762003075	-0.112527247125037
TRINITY_DN37695_c0_g1_i1	0.999859762003075	-0.20630639602918
TRINITY_DN135988_c4_g1_i1	0.999859762003075	0.142496742073909
TRINITY_DN129836_c0_g2_i1	0.999859762003075	-0.0247044745951804
TRINITY_DN107751_c0_g1_i1	0.999859762003075	0.147080264388551
TRINITY_DN125523_c3_g3_i1	0.999859762003075	0.169650161105787
TRINITY_DN128113_c6_g2_i3	0.999859762003075	-0.18414993986724
TRINITY_DN125405_c7_g1_i1	0.999859762003075	-0.0762335559849719
TRINITY_DN132560_c1_g8_i3	0.999859762003075	-0.305238164200383
TRINITY_DN134583_c2_g1_i1	0.999859762003075	-0.212793129838607
TRINITY_DN127261_c1_g2_i6	0.999859762003075	-0.269316591949817
TRINITY_DN133511_c3_g1_i1	0.999859762003075	0.175631442626322
TRINITY_DN130260_c2_g1_i2	0.999859762003075	-0.180284487456087
TRINITY_DN134995_c0_g1_i1	0.999859762003075	-0.685262744458731
TRINITY_DN88677_c0_g3_i1	0.999859762003075	-0.528111044128621
TRINITY_DN26896_c0_g2_i1	0.999859762003075	0.11497563823717
TRINITY_DN127822_c1_g5_i1	0.999859762003075	-0.0785924469514884
TRINITY_DN132433_c1_g3_i2	0.999859762003075	-0.214244916073298
TRINITY_DN130221_c2_g6_i3	0.999859762003075	0.233835157006748
TRINITY_DN128155_c0_g1_i2	0.999859762003075	0.125080283651011
TRINITY_DN136021_c1_g2_i1	0.999859762003075	-0.326867958874251
TRINITY_DN117503_c0_g2_i2	0.999859762003075	0.145878906400804
TRINITY_DN131679_c0_g1_i2	0.999859762003075	0.117552598121581
TRINITY_DN135829_c0_g1_i5	0.999859762003075	0.445683670187995
TRINITY_DN132014_c1_g4_i2	0.999859762003075	0.143446143521397
TRINITY_DN123460_c0_g1_i1	0.999859762003075	-0.00336360177276966
TRINITY_DN129347_c0_g6_i2	0.999859762003075	-0.264200497299271
TRINITY_DN83795_c0_g1_i3	0.999859762003075	0.0211457146314003
TRINITY_DN128344_c4_g1_i1	0.999859762003075	0.0924637660616567
TRINITY_DN113801_c0_g1_i2	0.999859762003075	0.105104437530306
TRINITY_DN134432_c1_g1_i2	0.999859762003075	0.413659582617296
